,id,sequence,sitzung,speaker,speaker_cleaned,speaker_fp,speaker_key,speaker_party,text,top,top_id,type,wahlperiode
85,118057,85,126,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,494.0,,"Lieber Herr Beck, schauen Sie einmal auf die Zeit.",TOP 1 Befragung der Bundesregierung,2326,chair,18
86,118058,86,126,Volker Beck (Köln) (BÜNDNIS 90/DIE GRÜNEN),Volker Beck,volker-beck,614.0,gruene,"Dort sind schwierige Sachverhalte wie die kumulative Verfolgung, die nicht so einfach festzustellen ist, zu prüfen. - Punkt, Herr Präsident.",TOP 1 Befragung der Bundesregierung,2326,speech,18
87,118059,87,126,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,494.0,,Schön.,TOP 1 Befragung der Bundesregierung,2326,chair,18
88,118060,88,126,Thomas Strobl (Heilbronn) [CDU/CSU],Thomas Strobl,thomas-strobl,,cducsu,Fragezeichen!,TOP 1 Befragung der Bundesregierung,2326,poi,18
89,118061,89,126,"Dr. Thomas de Maizière, Bundesminister des Innern",Dr. Thomas de Maizière,thomas-de-maiziere,259.0,,"Herr Beck, natürlich gibt es in dem Gesetz verfahrensmäßige Beschleunigungen. Ich halte zum Beispiel die Verpflichtung, sich, wenn die Kapazität zur Verfügung steht, für eine gewisse Zeit in einer Erstaufnahmeeinrichtung aufzuhalten, für eine verfahrensbeschleunigende Maßnahme.",TOP 1 Befragung der Bundesregierung,2326,speech,18
90,118062,90,126,Volker Beck (Köln) [BÜNDNIS 90/DIE GRÜNEN],Volker Beck,volker-beck,614.0,gruene,Das ist keine Verfahrensbeschleunigung! Das ist Schikane!,TOP 1 Befragung der Bundesregierung,2326,poi,18
91,118063,91,126,"Dr. Thomas de Maizière, Bundesminister des Innern",Dr. Thomas de Maizière,thomas-de-maiziere,259.0,,"Im Übrigen gilt der alte Grundsatz: Man soll nicht etwas ins Gesetz schreiben, wenn es nicht nötig ist, etwas ins Gesetz zu schreiben. Wir ergreifen viele verfahrensbeschleunigende Maßnahmen, aber wir tun dies untergesetzlich. So haben wir etwa entschieden, bei syrischen Antragstellern praktisch nur noch ein schriftliches Verfahren durchzuführen. Ich muss allerdings Wert darauf legen, dass die Identitätsfeststellung präzise erfolgen muss, auch aus Sicherheitsgründen. - Ich freue mich, dass Sie da nicken; denn das ist ein wichtiger Punkt, der manchmal, ehrlich gesagt, etwas Zeit kostet.

Wir haben außerdem vier Entscheidungszentren gegründet, in denen einfach gelagerte Fälle schnell entschieden werden. Zur Beschleunigung der Verfahren wird es beim BAMF, beim Bundesamt für Migration und Flüchtlinge, zusätzliche Stellen geben; wir werden sie im Rahmen des Haushaltsverfahrens schaffen, sie aber nicht in dieses Gesetz hineinschreiben. Ein weiteres Beispiel ist das neue IT-Verfahren; dazu finden Sie etwas im Nachtragshaushalt.

Es gibt also eine ganze Reihe von beschleunigenden Maßnahmen, von denen wir einige ins Gesetz aufgenommen haben. Manche haben wir aber nicht im Gesetz erwähnt, vor allen Dingen deshalb nicht, weil wir sie gar nicht in ein Gesetz hinschreiben müssen, sondern diese Aufgaben durch gutes Verwaltungshandeln erledigen.",TOP 1 Befragung der Bundesregierung,2326,speech,18
92,118064,92,126,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,494.0,,"Wir haben jetzt das Ende der vorgesehenen Gesamtdiskussionszeit erreicht. Ich habe mir noch Wortmeldungen von Frau Stamm-Fibich, Frau Klein-Schmeink, Stephan Mayer und Herrn Wendt notiert, die ich noch aufrufe. Können wir damit dann die Wortmeldeliste zu diesem Themenkomplex schließen? - Ich bedanke mich.

Frau Stamm-Fibich.",TOP 1 Befragung der Bundesregierung,2326,chair,18
93,118065,93,126,Martina Stamm-Fibich (SPD),Martina Stamm-Fibich,martina-stamm-fibich,352.0,spd,"Herr Minister, wir als SPD-Bundestagsfraktion begrüßen außerordentlich, dass eine Rahmenvereinbarung geschaffen wurde, um den Asylbewerbern die elektronische Gesundheitskarte zur Verfügung zu stellen. Ich möchte Ihnen dazu eine Frage stellen. In der Bevölkerung ist nämlich aufgrund einiger Äußerungen ein bisschen Unsicherheit aufgekommen. Wenn sich ein Bundesland entscheidet, diese Karte auszugeben, erfolgen die entsprechenden Leistungen nach dem Asylbewerberleistungsgesetz, und es sind nicht, wie irrtümlich kundgetan wird, normale Leistungen der Versichertenkarte. Können Sie das so bestätigen, bitte?",TOP 1 Befragung der Bundesregierung,2326,speech,18
94,118066,94,126,"Dr. Thomas de Maizière, Bundesminister des Innern",Dr. Thomas de Maizière,thomas-de-maiziere,259.0,,"Ja, Frau Kollegin, das möchte ich ausdrücklich bestätigen - ich will das gerne auch öffentlich hervorheben -: Die Gesundheitskarte soll eine Erleichterung für die Länder sein, die sie nutzen; sie bedeutet aber keine Leistungsverbesserung. Nach jetziger Rechtslage ist es so, dass bei Asylbewerbern im Vergleich zu anderen das Niveau der Gesundheitsversorgung geringer ist. Das ist übrigens insbesondere beim Zahnersatz ein wichtiges Thema.

Viele sagen oder befürchten - öffentlich oder halböffentlich -, dass es möglich ist, dass jemand, der etwa aus einem Westbalkanstaat kommt, das Verfahren verzögert, die vollen Gesundheitsleistungen ausnutzt, vor der Ablehnung zurückgeht und vielleicht ein halbes Jahr später wiederkommt; dies wiederum hätte einen Sogeffekt. Wir allerdings wollen in den Ländern, die diese Karte nutzen, für bürokratische Erleichterungen sorgen. Deswegen ist im Gesetz vorgesehen, dafür Vorsorge zu treffen, dass auch bei Nutzung einer solchen optionalen Gesundheitskarte das Leistungsniveau demselben abgesenkten Niveau wie bisher nach dem Asylbewerberleistungsgesetz entspricht. Das heißt, es ist geringer als bei den normalen Versicherten im gesetzlichen Versicherungssystem.",TOP 1 Befragung der Bundesregierung,2326,speech,18
95,118067,95,126,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,494.0,,Frau Klein-Schmeink.,TOP 1 Befragung der Bundesregierung,2326,chair,18
96,118068,96,126,Maria Klein-Schmeink (BÜNDNIS 90/DIE GRÜNEN),Maria Klein-Schmeink,maria-klein-schmeink,195.0,gruene,"Ich würde da gerne anknüpfen und Sie etwas fragen. In einigen Bundesländern wird die Gesundheitskarte für Flüchtlinge ja schon genutzt. Auch in Bremen, Hamburg und NRW gibt es eine solche Vereinbarung. Haben diese Vereinbarungen Bestand?",TOP 1 Befragung der Bundesregierung,2326,speech,18
97,118069,97,126,"Dr. Thomas de Maizière, Bundesminister des Innern",Dr. Thomas de Maizière,thomas-de-maiziere,259.0,,"In der Tat haben wir darüber diskutiert: Warum brauchen wir eigentlich eine Bundesregelung, wenn die Länder es auch jetzt schon so machen können? Alle waren sich aber einig: Es soll ein bundesgesetzlicher Boden für diese Rahmenvereinbarung bereitet werden. Meine Antwort lautet: Wenn die bisherigen Vereinbarungen dem Boden, den das Bundesgesetz schafft, entsprechen, muss man sie nicht ändern. Anderenfalls muss eine entsprechende Vereinbarung in einem Land an die bundesgesetzliche Regelung angepasst werden.",TOP 1 Befragung der Bundesregierung,2326,speech,18
98,118070,98,126,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,494.0,,Stephan Mayer.,TOP 1 Befragung der Bundesregierung,2326,chair,18
99,118071,99,126,Stephan Mayer (Altötting) (CDU/CSU),Stephan Mayer,stephan-mayer,471.0,cducsu,"Sehr geehrter Herr Minister, die Bundesregierung legt mit diesem Gesetzentwurf ein sehr umfangreiches Paket vor: Standardabweichungen werden geregelt, das Asylbewerberleistungsgesetz und das Asylverfahrensgesetz werden novelliert, und außerdem wird die zukünftige umfangreiche finanzielle Unterstützung der Länder durch den Bund geregelt.

Herr Minister, mich würde interessieren, welche Erwartungshaltung die Bundesregierung gegenüber den Ländern hat, ihrerseits auf landesgesetzlicher Ebene Veränderungen vorzunehmen, zum Beispiel in puncto Standardabweichungen und darüber hinaus - ich denke hier an Stellenmehrungen bei den Ausländerbehörden und den Verwaltungsgerichten - im personellen Bereich? Außerdem geht es mir um das Verhalten einiger Länder. Ich spreche hier ganz bewusst die Praxis in Schleswig-Holstein und Thüringen an, die im Winter letzten Jahres auf Abschiebungen verzichtet haben.",TOP 1 Befragung der Bundesregierung,2326,speech,18
100,118072,100,126,"Dr. Thomas de Maizière, Bundesminister des Innern",Dr. Thomas de Maizière,thomas-de-maiziere,259.0,,"Herr Abgeordneter, zunächst gibt es ja im Bundesgesetz einige Regelungen, durch die das, was Sie angesprochen haben, in Zukunft verhindert wird. So darf etwa die Aussetzung der Abschiebung nicht länger als für drei Monate erfolgen. In den Sitzungen hat ein Ministerpräsident gesagt, es solle in Zukunft keinen Winterabschiebeerlass mehr geben. Wir werden dann sehen, wie sich das umsetzen lässt.

Das politische Papier vom letzten Donnerstag - nicht der Gesetzentwurf - enthält aber auch Verpflichtungen der Länder. Es sind also keine rechtsverbindlichen, aber politische Verpflichtungen. Es geht darum, die Ausländerbehörden und die Verwaltungsgerichte so mit Personal auszustatten, dass etwa schnellere Verfahren des BAMF möglich sind. Das hat ja auch Folgen für die Ausländerbehörden und andere - bei negativen Entscheidungen auch für die Gerichte. Das muss dann entsprechend umgesetzt werden, und ich habe die sichere Zuversicht, dass die Länder ihre Verpflichtungen insoweit einhalten.

Es gibt dann noch einen sehr interessanten Punkt: Auch in Bezug auf die Verwaltungsgerichte haben wir in dem Gesetzentwurf das eine oder andere geregelt. Darüber hinaus enthält auch das politische Papier noch einen Prüfauftrag. Es gilt zu prüfen, ob nicht auch durch bessere Verfahren bei den Verwaltungsgerichten ein denkbares Nadelöhr im Anschluss an schnellere Verfahren beim BAMF besser geschlossen werden kann. Ich setze darauf, dass die Länder das schnell umsetzen.",TOP 1 Befragung der Bundesregierung,2326,speech,18
101,118073,101,126,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,494.0,,Kollege Wendt.,TOP 1 Befragung der Bundesregierung,2326,chair,18
102,118074,102,126,Marian Wendt (CDU/CSU),Marian Wendt,marian-wendt,94.0,cducsu,"Herr Minister, das Gesetz heißt „Asylverfahrensbeschleunigungsgesetz“. Am Ende eines Asylverfahrens steht die Entscheidung, ob die entsprechende Person hierbleiben darf oder das Land zu verlassen hat.

Für den Fall einer Abschiebung habe ich folgende Fragen: Vielleicht können Sie noch einmal aufführen, welche konkreten Maßnahmen jetzt anstehen, um die Abschiebungen zu beschleunigen. Was halten Sie von dem Gedanken einiger Länder, zum Beispiel Thüringens, die Verantwortung für die Abschiebung auf die Landkreise zu delegieren? Demgegenüber sind wir der Meinung, dass eine bundeseinheitliche Koordination besser ist. Vor allen Dingen: Wie soll sich künftig die Kooperation mit den Ländern gestalten, die die Flüchtlinge wieder zurücknehmen sollen?",TOP 1 Befragung der Bundesregierung,2326,speech,18
103,118075,103,126,"Dr. Thomas de Maizière, Bundesminister des Innern",Dr. Thomas de Maizière,thomas-de-maiziere,259.0,,"Herr Abgeordneter, es gibt eine ganze Reihe von Maßnahmen, die ich jetzt aus Zeitgründen gar nicht erwähnen kann.

Die Asylbewerber aus sicheren Herkunftsländern sollen möglichst bis zum Schluss der Verfahren in den Erstaufnahmeeinrichtungen verbleiben, von wo aus sie dann in ihr Land zurückkehren können oder abgeschoben werden. Wir haben auch erklärt, dass die Bundespolizei dabei engagiert hilft.

Das Nächste ist, dass keine Abschiebung länger als für drei Monate ausgesetzt werden darf. Außerdem wird die bisherige sehr weitgehende Ankündigung von Abschiebungen eingeschränkt. Darüber hinaus erfolgt gegebenenfalls eine Konzentration im Rechtsschutz; darüber habe ich eben schon gesprochen.

Schließlich ist das Thema Passersatzbeschaffung zu nennen. Wir wollen mit dem EU-Laissez-Passer-Verfahren - das steht nicht in diesem Papier; dafür weiß ich jetzt auch keine schöne Übersetzung - die Möglichkeit eröffnen, auch ohne einen Pass ausreisen zu können, und zwar mit einem EU-Dokument. - So kurz ist die Übersetzung jetzt nicht, aber so ist es vielleicht verständlich.",TOP 1 Befragung der Bundesregierung,2326,speech,18
104,118076,104,126,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,494.0,,Beispielsweise Erlaubnisverfahren.,TOP 1 Befragung der Bundesregierung,2326,chair,18
105,118077,105,126,"Dr. Thomas de Maizière, Bundesminister des Innern",Dr. Thomas de Maizière,thomas-de-maiziere,259.0,,"Ja, das ist zu 80 Prozent richtig beschrieben. - Ein solches Verfahren erübrigt die mühsame Passersatzbeschaffung. Das wollen wir mit den entsprechenden Ländern vereinbaren.

Es gibt hier also eine ganze Reihe von Maßnahmen.

Man muss auch nicht immer nur abschieben. Ich halte auch sehr viel von einer freiwilligen Rückkehr und von Hilfen zur freiwilligen Rückkehr, wenn es nicht übertrieben ist. Bezogen auf die sicheren Herkunftsländer haben wir zum Beispiel gesagt: Derjenige, der in diesem Jahr gekommen ist und jetzt geht, der kann auch von der legalen Migration Gebrauch machen, wenn er die Voraussetzungen erfüllt. Ich glaube, das ist auch ein wichtiger Anreiz.",TOP 1 Befragung der Bundesregierung,2326,speech,18
106,118078,106,126,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,494.0,,"Vielen Dank, Herr Minister. - Ich frage Sie, ob es noch Fragen zu anderen Themen der gestrigen Kabinettssitzung gibt? - Das ist nicht der Fall. Gibt es sonstige Fragen an die Bundesregierung? - Dazu sehe ich jedenfalls im Augenblick auch keine Wortmeldung. Dann beende ich damit die Regierungsbefragung.

Ich rufe den Tagesordnungspunkt 2 auf:

Fragestunde

Drucksache 18/6136

Die Fragen werden in der Ihnen bekanntgegebenen Reihenfolge der Ressorts aufgerufen.

Wir beginnen mit dem Geschäftsbereich des Bundesministeriums für Verkehr und digitale Infrastruktur. Hier steht der Kollege Norbert Barthle, Parlamentarischer Staatssekretär im zuständigen Ministerium, für die Beantwortung der Fragen zur Verfügung.

Wir kommen zur Frage 1 des Kollegen Alexander Neu. - Er ist gar nicht da?",TOP 1 Befragung der Bundesregierung,2326,chair,18
107,118079,107,126,Zuruf von der LINKEN,von der LINKEN,von-der-linken,,linke,Nein!,TOP 1 Befragung der Bundesregierung,2326,poi,18
108,118080,108,126,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,494.0,,"- Es wird verfahren, wie in der Geschäftsordnung vorgesehen. Damit entfällt die Antwort. Herr Staatssekretär, dann kommen Sie vergleichsweise leicht weg.

Die Frage 2 der Kollegin Tabea Rößner wird ohnehin schriftlich beantwortet.

Wir kommen zu den Fragen 3 und 4 des Kollegen Matthias Gastel. - Auch er ist nicht da. Es wird verfahren wie in der Geschäftsordnung vorgesehen.

Wir kommen zur Frage 5 des Kollegen Herbert Behrens:

Welche Auswirkungen hat nach Kenntnis der Bundesregierung als Vertreterin des Gesellschafters Bund in der Gesellschafterversammlung der Flughafen Berlin Brandenburg GmbH (FBB) und vertreten im Aufsichtsrat durch zwei Staatssekretäre der derzeit verhängte Baustopp am Flughafen Berlin Brandenburg auf den geplanten Eröffnungstermin im Jahr 2017, und mit welchen Mehrkosten (durch Umbauten, Verzögerungen etc.) ist angesichts der festgestellten Statikprobleme zu rechnen?",TOP 1 Befragung der Bundesregierung,2326,chair,18
109,118081,109,126,"Norbert Barthle, Parl. Staatssekretär beim Bundesminister für Verkehr und digitale Infrastruktur",Norbert Barthle,norbert-barthle,617.0,,"Sehr verehrter Kollege Behrens, die Vorhabenträgerin FBB hat angegeben, bis Mitte Oktober 2015 eine endständige Lösung für die mit dem derzeitigen Baustopp verbundenen vorhandenen Fragen zu erarbeiten. Vorher können die zeitlichen und kostenmäßigen Auswirkungen aus Sicht der Bundesregierung nicht zuverlässig eingeschätzt werden.",TOP 2 Fragestunde,2327,speech,18
110,118082,110,126,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,494.0,,Zusatzfrage?,TOP 2 Fragestunde,2327,chair,18
111,118083,111,126,Herbert Behrens (DIE LINKE),Herbert Behrens,herbert-behrens,84.0,linke,"Herr Staatssekretär, wir haben uns ja zu einem früheren Zeitpunkt über die Folgekosten des Stillstands am BER unterhalten. Ich weiß nicht, ob das vor Ihrer Zeit gewesen ist: Es standen Zahlen zwischen 10 und 50 Millionen Euro, die pro Monat Bauverzögerung an Kosten anfallen, im Raum. Es gibt relativ gesicherte Aussagen, dass zumindest mit 25 Millionen Euro pro Monat als Folgen eines Stillstands am Bau gerechnet werden muss.

Können Sie diese Zahlen bestätigen? Würde das aus Ihrer Sicht nicht dazu führen, dass diese Bauverzögerungen unter Umständen der EU gemeldet werden müssten, die sich derzeit im Rahmen eines Notifizierungsverfahrens mit dieser Frage beschäftigt?",TOP 2 Fragestunde,2327,speech,18
112,118084,112,126,"Norbert Barthle, Parl. Staatssekretär beim Bundesminister für Verkehr und digitale Infrastruktur",Norbert Barthle,norbert-barthle,617.0,,"Ihre letzte Frage stimmt mit der Frage 6 überein. - Wir können derzeit noch nicht sagen, wann das Notifizierungsverfahren der EU abgeschlossen sein wird. Das ist nicht abzusehen, da es aufgrund der Zusammenhänge, die Sie darstellen, nicht auszuschließen ist, dass die EU-Kommission mit weiteren Fragen auf uns zukommt.

In der Unterrichtung im Haushaltsausschusses heute früh, in der auch ein Vertreter des Flughafens und Staatssekretär Bomba anwesend waren, wurde nochmals versichert, dass keine zusätzlichen Zeitverzögerungen über die hinaus, die bereits eingepreist sind, auftreten werden, sodass man nach wie vor von einem Eröffnungstermin im zweiten Quartal 2017 ausgeht.",TOP 2 Fragestunde,2327,speech,18
113,118085,113,126,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,494.0,,Weitere Zusatzfrage?,TOP 2 Fragestunde,2327,chair,18
114,118086,114,126,Herbert Behrens (DIE LINKE),Herbert Behrens,herbert-behrens,84.0,linke,"Ja. - Können Sie denn die Zahl bestätigen, dass die Bauverzögerung 25 Millionen Euro pro Monat an Kosten nach sich zieht?",TOP 2 Fragestunde,2327,speech,18
115,118087,115,126,"Norbert Barthle, Parl. Staatssekretär beim Bundesminister für Verkehr und digitale Infrastruktur",Norbert Barthle,norbert-barthle,617.0,,"Diese Zahl liegt mir so nicht vor. Wir wissen über die Nachfinanzierungsthemen Bescheid, aber diese Zahl ist mir so nicht präsent.",TOP 2 Fragestunde,2327,speech,18
116,118088,116,126,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,494.0,,"Hat sich die Frage 6 erledigt, Herr Behrens, oder soll ich sie aufrufen?",TOP 2 Fragestunde,2327,chair,18
117,118089,117,126,Herbert Behrens (DIE LINKE),Herbert Behrens,herbert-behrens,84.0,linke,Bitte aufrufen.,TOP 2 Fragestunde,2327,speech,18
118,118090,118,126,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,494.0,,"Ja, okay.

Ich rufe die Frage 6 des Kollegen Herbert Behrens auf:

Wann wird nach Kenntnis der Bundesregierung das laufende Notifizierungsverfahren bezüglich weiterer Gesellschafterzuschüsse an die FBB beendet sein, und welchen Einfluss haben die bekanntgewordenen Statikprobleme auf dieses Notifizierungsverfahren?

Herr Staatssekretär.",TOP 2 Fragestunde,2327,chair,18
119,118091,119,126,"Norbert Barthle, Parl. Staatssekretär beim Bundesminister für Verkehr und digitale Infrastruktur",Norbert Barthle,norbert-barthle,617.0,,"Nochmals die Antwort auf Frage 6: Wann das Notifizierungsverfahren abgeschlossen sein wird, lässt sich derzeit nicht absehen. Es ist nicht auszuschließen, dass die Europäische Kommission aufgrund der bekanntgewordenen Statikprobleme zusätzliche Fragen an die Bundesregierung richten wird.",TOP 2 Fragestunde,2327,speech,18
120,118092,120,126,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,494.0,,Zusatzfrage?,TOP 2 Fragestunde,2327,chair,18
121,118093,121,126,Herbert Behrens (DIE LINKE),Herbert Behrens,herbert-behrens,84.0,linke,"Ja, noch eine Zusatzfrage. - Die Bürgerinitiativen haben in einer gemeinsamen Presseerklärung zum BER darauf hingewiesen, dass es im Notifizierungsverfahren in Brüssel zurzeit um 2,6 Milliarden Euro geht. Können Sie diese Zahl bestätigen?",TOP 2 Fragestunde,2327,speech,18
122,118094,122,126,"Norbert Barthle, Parl. Staatssekretär beim Bundesminister für Verkehr und digitale Infrastruktur",Norbert Barthle,norbert-barthle,617.0,,"Mir sind Erhöhungen der Kosten in der Größenordnung von - ich habe die Unterlagen nicht dabei - 1,107 Milliarden Euro bekannt, aber nicht die von Ihnen genannte Zahl.",TOP 2 Fragestunde,2327,speech,18
123,118095,123,126,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,494.0,,Weitere Frage?,TOP 2 Fragestunde,2327,chair,18
124,118096,124,126,Herbert Behrens (DIE LINKE),Herbert Behrens,herbert-behrens,84.0,linke,"Weil Sie eben angedeutet haben, dass es unter Umständen noch Nachfragen seitens der EU geben könnte: Kann es in einem solchen Fall, wenn es keine endgültige Entscheidung über die Freigabe entsprechender EU-Mittel gibt, nicht auch zu weiteren Bauverzögerungen kommen?",TOP 2 Fragestunde,2327,speech,18
125,118097,125,126,"Norbert Barthle, Parl. Staatssekretär beim Bundesminister für Verkehr und digitale Infrastruktur",Norbert Barthle,norbert-barthle,617.0,,"Davon gehe ich nicht aus, da die Flughafengesellschaft sagt, dass mit den Nachforderungen Liquidität gegeben ist.",TOP 2 Fragestunde,2327,speech,18
126,118098,126,126,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,494.0,,"Ich rufe die Frage 7 des Kollegen Stephan Kühn auf:

Wo sind die Sanktionen nach Artikel 13 Absatz 1 der Verordnung (EG) Nummer 715/2007 über die Typgenehmigung von Kraftfahrzeugen hinsichtlich der Emissionen im deutschen Recht verankert, und welche Maßnahmen zu ihrer Anwendung wurden getroffen?",TOP 2 Fragestunde,2327,chair,18
127,118099,127,126,"Norbert Barthle, Parl. Staatssekretär beim Bundesminister für Verkehr und digitale Infrastruktur",Norbert Barthle,norbert-barthle,617.0,,"Sehr geehrter Herr Kollege Kühn, die Verordnung Nummer 715/2007 ist für bestimmte Kraftfahrzeuge bei der Typgenehmigung nach der Rahmenrichtlinie 207/46/EG obligatorisch anzuwenden. Die Erteilung der Typgenehmigung durch das Kraftfahrt-Bundesamt erfolgt unter Berücksichtigung dessen nach der EG-Fahrzeuggenehmigungsverordnung. Hieraus ergeben sich auch die Möglichkeiten der staatlichen Reaktion auf Verstöße gegen die Typgenehmigungsvorschriften. Es gelten die §§ 7, 25, 27 und 37 der EG-Fahrzeuggenehmigungsverordnung. Insbesondere sind danach spezielle Verwaltungsmaßnahmen vorgesehen, die beispielsweise von einem teilweisen Widerruf der Typgenehmigung bis zu deren Erlöschen reichen. Darüber hinaus bestehen die allgemeinen verwaltungsrechtlichen Reaktionsmöglichkeiten.",TOP 2 Fragestunde,2327,speech,18
128,118100,128,126,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,494.0,,Zusatzfrage?,TOP 2 Fragestunde,2327,chair,18
129,118101,129,126,Stephan Kühn (Dresden) (BÜNDNIS 90/DIE GRÜNEN),Stephan Kühn,stephan-kuhn,500.0,gruene,"Vielen Dank. - Erste Zusatzfrage - Sie haben Verwaltungsmaßnahmen angesprochen -: Können Sie uns konkret sagen, in welcher Höhe und in welchem Umfang bei Verstößen gegen die Verordnung zur Euro-5- und Euro-6-Norm Sanktionen möglich sind? In welchem Umfang und in welcher Höhe können die Verstöße sanktioniert werden, und wo findet sich konkret im nationalen Recht die Grundlage dafür, solche Sanktionen zu verhängen?",TOP 2 Fragestunde,2327,speech,18
130,118102,130,126,"Norbert Barthle, Parl. Staatssekretär beim Bundesminister für Verkehr und digitale Infrastruktur",Norbert Barthle,norbert-barthle,617.0,,"Herr Kollege Kühn, wie Ihnen mein Minister schon in der vergangenen Woche erklärt hat, kann man über Verstöße und Sanktionen erst dann reden und nachdenken, wenn die Sachverhalte geklärt sind, wenn man also weiß, welche Verstöße überhaupt vorliegen. Wir sind derzeit mitten in der Klärung.",TOP 2 Fragestunde,2327,speech,18
131,118103,131,126,Stephan Kühn (Dresden) (BÜNDNIS 90/DIE GRÜNEN),Stephan Kühn,stephan-kuhn,500.0,gruene,"Mit dem geltenden deutschen Recht, das die EUVerordnung Nummer 715/2007 umsetzt, ist der Rechtsrahmen für Sanktionen abgesteckt. Ich frage Sie: Wie sieht das geltende Recht konkret aus, und in welchem Umfang können theoretisch - unabhängig von dem konkreten Fall, um den es gerade geht - Sanktionen verhängt werden? Wenn das rechtlich geregelt ist - ich gehe davon aus, dass die Verordnung umgesetzt und in das deutsche Recht implementiert wurde -, dann gibt es einen Rechtsrahmen, der ein bestimmtes Volumen und bestimmte maximale bzw. minimale Sanktionen definiert. Danach frage ich. Das ist unabhängig von der Frage des VWSkandals im Einzelfall. Wie sieht der Rechtsrahmen aus, und in welchem Umfang und in welcher Höhe sind dort Sanktionen vorgesehen?",TOP 2 Fragestunde,2327,speech,18
132,118104,132,126,"Norbert Barthle, Parl. Staatssekretär beim Bundesminister für Verkehr und digitale Infrastruktur",Norbert Barthle,norbert-barthle,617.0,,"Es handelt sich um den Rechtsrahmen der Typzulassung. Dabei ist, wie gesagt, die weitestgehende Sanktion der Entzug der Typzulassung. Davor können selbstverständlich Auflagen erteilt werden.",TOP 2 Fragestunde,2327,speech,18
133,118105,133,126,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,494.0,,Kollege Behrens.,TOP 2 Fragestunde,2327,chair,18
134,118106,134,126,Herbert Behrens (DIE LINKE),Herbert Behrens,herbert-behrens,84.0,linke,"Herr Staatssekretär, es ist ein bisschen schwierig, auf die Frage eine klare Antwort von Ihnen zu bekommen. Wir wissen, dass die Richtlinie in nationales Recht umgesetzt worden ist und seit 2009 Gültigkeit hat. Dann muss es doch klar sein, wo man das, was Sie gerade erwähnt haben, nämlich dass es bestimmte Sanktionsmöglichkeiten gibt, findet.",TOP 2 Fragestunde,2327,speech,18
135,118107,135,126,"Norbert Barthle, Parl. Staatssekretär beim Bundesminister für Verkehr und digitale Infrastruktur",Norbert Barthle,norbert-barthle,617.0,,"Ich sage nochmals: Wenn man weiß, um welche Verstöße es sich handelt, dann kann man auch sagen, was an möglichen Sanktionen eintreten könnte. Aber da wir darüber keine Klarheit haben, kann ich keine präzise Auskunft geben.",TOP 2 Fragestunde,2327,speech,18
136,118108,136,126,Vizepräsidentin Claudia Roth,Claudia Roth,claudia-roth,426.0,,"Ich habe gerade den Vorsitz übernommen und grüße Sie. Schönen Nachmittag von meiner Seite aus, auch unseren Gästen auf der Besuchertribüne!

Eine Zusatzfrage hat die Kollegin Keul.",TOP 2 Fragestunde,2327,chair,18
137,118109,137,126,Katja Keul (BÜNDNIS 90/DIE GRÜNEN),Katja Keul,katja-keul,201.0,gruene,"Auch mich interessieren die Sanktionen. Unter anderem wurden nun strafrechtliche Ermittlungen gegen einzelne Manager eingeleitet. Ich möchte fragen, ob die zuständigen Behörden zugleich auch entsprechende Verfahren gegen die juristische Person VW nach §§ 30 und 130 Ordnungswidrigkeitengesetz einleiten.",TOP 2 Fragestunde,2327,speech,18
138,118110,138,126,"Norbert Barthle, Parl. Staatssekretär beim Bundesminister für Verkehr und digitale Infrastruktur",Norbert Barthle,norbert-barthle,617.0,,"Frau Kollegin Keul, auch für diese Frage gilt: Wir haben eine Kommission eingesetzt, die die Vorgänge untersucht. Von dieser Kommission liegen noch keine Ergebnisse und auch noch kein Zwischenbericht vor. Bevor wir darüber keine Klarheit haben, können wir keine präziseren Antworten auf Ihre Fragen geben.",TOP 2 Fragestunde,2327,speech,18
